"sku","product","handle","price","variant"
"HILMA-14RG-S-030-LG","HILMA","hilma-lab-grown","1550.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"HILMA-14RG-S-050-LG","HILMA","hilma-lab-grown","1730.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"HILMA-14RG-S-075-LG","HILMA","hilma-lab-grown","2110.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"HILMA-14RG-S-100-LG","HILMA","hilma-lab-grown","2860.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"HILMA-14RG-S-150-LG","HILMA","hilma-lab-grown","4240.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"HILMA-18YG-P-030-LG","HILMA","hilma-lab-grown","1770.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"HILMA-18YG-P-050-LG","HILMA","hilma-lab-grown","2040.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"HILMA-18YG-P-075-LG","HILMA","hilma-lab-grown","2520.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"HILMA-18YG-P-100-LG","HILMA","hilma-lab-grown","3480.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"HILMA-18YG-P-150-LG","HILMA","hilma-lab-grown","5290.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"HILMA-18YG-S-030-LG","HILMA","hilma-lab-grown","1720.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"HILMA-18YG-S-050-LG","HILMA","hilma-lab-grown","1900.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"HILMA-18YG-S-075-LG","HILMA","hilma-lab-grown","2280.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"HILMA-18YG-S-100-LG","HILMA","hilma-lab-grown","3030.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"HILMA-18YG-S-150-LG","HILMA","hilma-lab-grown","4410.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"HILMA-18WG-P-030-LG","HILMA","hilma-lab-grown","1770.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"HILMA-18WG-P-050-LG","HILMA","hilma-lab-grown","2040.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"HILMA-18WG-P-075-LG","HILMA","hilma-lab-grown","2520.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"HILMA-18WG-P-100-LG","HILMA","hilma-lab-grown","3480.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"HILMA-18WG-P-150-LG","HILMA","hilma-lab-grown","5290.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"HILMA-18WG-S-030-LG","HILMA","hilma-lab-grown","1720.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"HILMA-18WG-S-050-LG","HILMA","hilma-lab-grown","1900.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"HILMA-18WG-S-075-LG","HILMA","hilma-lab-grown","2280.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"HILMA-18WG-S-100-LG","HILMA","hilma-lab-grown","3030.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"HILMA-18WG-S-150-LG","HILMA","hilma-lab-grown","4410.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"HILMA-18RG-P-030-LG","HILMA","hilma-lab-grown","1770.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"HILMA-18RG-P-050-LG","HILMA","hilma-lab-grown","2040.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"HILMA-18RG-P-075-LG","HILMA","hilma-lab-grown","2520.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"HILMA-18RG-P-100-LG","HILMA","hilma-lab-grown","3480.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"HILMA-18RG-P-150-LG","HILMA","hilma-lab-grown","5290.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"HILMA-18RG-S-030-LG","HILMA","hilma-lab-grown","1720.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"HILMA-18RG-S-050-LG","HILMA","hilma-lab-grown","1900.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"HILMA-18RG-S-075-LG","HILMA","hilma-lab-grown","2280.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"HILMA-18RG-S-100-LG","HILMA","hilma-lab-grown","3030.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"HILMA-18RG-S-150-LG","HILMA","hilma-lab-grown","4410.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"HILMA-PT-P-030-LG","HILMA","hilma-lab-grown","2030.00","Platinum / Prestige - VS1/F / 0.30 ct"
"HILMA-PT-P-050-LG","HILMA","hilma-lab-grown","2300.00","Platinum / Prestige - VS1/F / 0.50 ct"
"HILMA-PT-P-075-LG","HILMA","hilma-lab-grown","2780.00","Platinum / Prestige - VS1/F / 0.75 ct"
"HILMA-PT-P-100-LG","HILMA","hilma-lab-grown","3740.00","Platinum / Prestige - VS1/F / 1.00 ct"
"HILMA-PT-P-150-LG","HILMA","hilma-lab-grown","5550.00","Platinum / Prestige - VS1/F / 1.50 ct"
"HILMA-PT-S-030-LG","HILMA","hilma-lab-grown","1980.00","Platinum / Signature - SI1/H / 0.30 ct"
"HILMA-PT-S-050-LG","HILMA","hilma-lab-grown","2160.00","Platinum / Signature - SI1/H / 0.50 ct"
"HILMA-PT-S-075-LG","HILMA","hilma-lab-grown","2540.00","Platinum / Signature - SI1/H / 0.75 ct"
"HILMA-PT-S-100-LG","HILMA","hilma-lab-grown","3290.00","Platinum / Signature - SI1/H / 1.00 ct"
"HILMA-PT-S-150-LG","HILMA","hilma-lab-grown","4670.00","Platinum / Signature - SI1/H / 1.50 ct"
"KAMILLA-14YG-P-030-NAT","KAMILLA","kamilla-natural","2370.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14YG-P-050-NAT","KAMILLA","kamilla-natural","3370.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14YG-P-075-NAT","KAMILLA","kamilla-natural","5620.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14YG-P-100-NAT","KAMILLA","kamilla-natural","9660.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14YG-P-150-NAT","KAMILLA","kamilla-natural","19110.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14YG-S-030-NAT","KAMILLA","kamilla-natural","2130.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14YG-S-050-NAT","KAMILLA","kamilla-natural","2960.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14YG-S-075-NAT","KAMILLA","kamilla-natural","4620.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14YG-S-100-NAT","KAMILLA","kamilla-natural","7370.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14YG-S-150-NAT","KAMILLA","kamilla-natural","16320.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-14WG-P-030-NAT","KAMILLA","kamilla-natural","2370.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14WG-P-050-NAT","KAMILLA","kamilla-natural","3370.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14WG-P-075-NAT","KAMILLA","kamilla-natural","5620.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14WG-P-100-NAT","KAMILLA","kamilla-natural","9660.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14WG-P-150-NAT","KAMILLA","kamilla-natural","19110.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14WG-S-030-NAT","KAMILLA","kamilla-natural","2130.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14WG-S-050-NAT","KAMILLA","kamilla-natural","2960.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14WG-S-075-NAT","KAMILLA","kamilla-natural","4620.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14WG-S-100-NAT","KAMILLA","kamilla-natural","7370.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14WG-S-150-NAT","KAMILLA","kamilla-natural","16320.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-14RG-P-030-NAT","KAMILLA","kamilla-natural","2370.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14RG-P-050-NAT","KAMILLA","kamilla-natural","3370.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14RG-P-075-NAT","KAMILLA","kamilla-natural","5620.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14RG-P-100-NAT","KAMILLA","kamilla-natural","9660.00","14K Rose Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14RG-P-150-NAT","KAMILLA","kamilla-natural","19110.00","14K Rose Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14RG-S-030-NAT","KAMILLA","kamilla-natural","2130.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14RG-S-050-NAT","KAMILLA","kamilla-natural","2960.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14RG-S-075-NAT","KAMILLA","kamilla-natural","4620.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14RG-S-100-NAT","KAMILLA","kamilla-natural","7370.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14RG-S-150-NAT","KAMILLA","kamilla-natural","16320.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18YG-P-030-NAT","KAMILLA","kamilla-natural","2610.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18YG-P-050-NAT","KAMILLA","kamilla-natural","3610.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18YG-P-075-NAT","KAMILLA","kamilla-natural","5860.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18YG-P-100-NAT","KAMILLA","kamilla-natural","9910.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18YG-P-150-NAT","KAMILLA","kamilla-natural","19360.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18YG-S-030-NAT","KAMILLA","kamilla-natural","2380.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18YG-S-050-NAT","KAMILLA","kamilla-natural","3210.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18YG-S-075-NAT","KAMILLA","kamilla-natural","4860.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18YG-S-100-NAT","KAMILLA","kamilla-natural","7620.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18YG-S-150-NAT","KAMILLA","kamilla-natural","16560.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18WG-P-030-NAT","KAMILLA","kamilla-natural","2610.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18WG-P-050-NAT","KAMILLA","kamilla-natural","3610.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18WG-P-075-NAT","KAMILLA","kamilla-natural","5860.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18WG-P-100-NAT","KAMILLA","kamilla-natural","9910.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18WG-P-150-NAT","KAMILLA","kamilla-natural","19360.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18WG-S-030-NAT","KAMILLA","kamilla-natural","2380.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18WG-S-050-NAT","KAMILLA","kamilla-natural","3210.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18WG-S-075-NAT","KAMILLA","kamilla-natural","4860.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18WG-S-100-NAT","KAMILLA","kamilla-natural","7620.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18WG-S-150-NAT","KAMILLA","kamilla-natural","16560.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18RG-P-030-NAT","KAMILLA","kamilla-natural","2610.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18RG-P-050-NAT","KAMILLA","kamilla-natural","3610.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18RG-P-075-NAT","KAMILLA","kamilla-natural","5860.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18RG-P-100-NAT","KAMILLA","kamilla-natural","9910.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18RG-P-150-NAT","KAMILLA","kamilla-natural","19360.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18RG-S-030-NAT","KAMILLA","kamilla-natural","2380.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18RG-S-050-NAT","KAMILLA","kamilla-natural","3210.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18RG-S-075-NAT","KAMILLA","kamilla-natural","4860.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18RG-S-100-NAT","KAMILLA","kamilla-natural","7620.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18RG-S-150-NAT","KAMILLA","kamilla-natural","16560.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-PT-P-030-NAT","KAMILLA","kamilla-natural","2910.00","Platinum / Prestige - VS1/F / 0.30 ct"
"KAMILLA-PT-P-050-NAT","KAMILLA","kamilla-natural","3910.00","Platinum / Prestige - VS1/F / 0.50 ct"
"KAMILLA-PT-P-075-NAT","KAMILLA","kamilla-natural","6160.00","Platinum / Prestige - VS1/F / 0.75 ct"
"KAMILLA-PT-P-100-NAT","KAMILLA","kamilla-natural","10210.00","Platinum / Prestige - VS1/F / 1.00 ct"
"KAMILLA-PT-P-150-NAT","KAMILLA","kamilla-natural","19660.00","Platinum / Prestige - VS1/F / 1.50 ct"
"KAMILLA-PT-S-030-NAT","KAMILLA","kamilla-natural","2680.00","Platinum / Signature - SI1/H / 0.30 ct"
"KAMILLA-PT-S-050-NAT","KAMILLA","kamilla-natural","3510.00","Platinum / Signature - SI1/H / 0.50 ct"
"KAMILLA-PT-S-075-NAT","KAMILLA","kamilla-natural","5160.00","Platinum / Signature - SI1/H / 0.75 ct"
"KAMILLA-PT-S-100-NAT","KAMILLA","kamilla-natural","7920.00","Platinum / Signature - SI1/H / 1.00 ct"
"KAMILLA-PT-S-150-NAT","KAMILLA","kamilla-natural","16860.00","Platinum / Signature - SI1/H / 1.50 ct"
"KAMILLA-14YG-P-030-LG","KAMILLA","kamilla-lab-grown","1340.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14YG-P-050-LG","KAMILLA","kamilla-lab-grown","1610.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14YG-P-075-LG","KAMILLA","kamilla-lab-grown","2090.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14YG-P-100-LG","KAMILLA","kamilla-lab-grown","3060.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14YG-P-150-LG","KAMILLA","kamilla-lab-grown","4860.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14YG-S-030-LG","KAMILLA","kamilla-lab-grown","1290.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14YG-S-050-LG","KAMILLA","kamilla-lab-grown","1470.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14YG-S-075-LG","KAMILLA","kamilla-lab-grown","1850.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14YG-S-100-LG","KAMILLA","kamilla-lab-grown","2600.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14YG-S-150-LG","KAMILLA","kamilla-lab-grown","3980.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-14WG-P-030-LG","KAMILLA","kamilla-lab-grown","1340.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14WG-P-050-LG","KAMILLA","kamilla-lab-grown","1610.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14WG-P-075-LG","KAMILLA","kamilla-lab-grown","2090.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14WG-P-100-LG","KAMILLA","kamilla-lab-grown","3060.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14WG-P-150-LG","KAMILLA","kamilla-lab-grown","4860.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14WG-S-030-LG","KAMILLA","kamilla-lab-grown","1290.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14WG-S-050-LG","KAMILLA","kamilla-lab-grown","1470.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14WG-S-075-LG","KAMILLA","kamilla-lab-grown","1850.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14WG-S-100-LG","KAMILLA","kamilla-lab-grown","2600.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14WG-S-150-LG","KAMILLA","kamilla-lab-grown","3980.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-14RG-P-030-LG","KAMILLA","kamilla-lab-grown","1340.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-14RG-P-050-LG","KAMILLA","kamilla-lab-grown","1610.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-14RG-P-075-LG","KAMILLA","kamilla-lab-grown","2090.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-14RG-P-100-LG","KAMILLA","kamilla-lab-grown","3060.00","14K Rose Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-14RG-P-150-LG","KAMILLA","kamilla-lab-grown","4860.00","14K Rose Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-14RG-S-030-LG","KAMILLA","kamilla-lab-grown","1290.00","14K Rose Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-14RG-S-050-LG","KAMILLA","kamilla-lab-grown","1470.00","14K Rose Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-14RG-S-075-LG","KAMILLA","kamilla-lab-grown","1850.00","14K Rose Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-14RG-S-100-LG","KAMILLA","kamilla-lab-grown","2600.00","14K Rose Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-14RG-S-150-LG","KAMILLA","kamilla-lab-grown","3980.00","14K Rose Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18YG-P-030-LG","KAMILLA","kamilla-lab-grown","1590.00","18K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18YG-P-050-LG","KAMILLA","kamilla-lab-grown","1860.00","18K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18YG-P-075-LG","KAMILLA","kamilla-lab-grown","2340.00","18K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18YG-P-100-LG","KAMILLA","kamilla-lab-grown","3300.00","18K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18YG-P-150-LG","KAMILLA","kamilla-lab-grown","5110.00","18K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18YG-S-030-LG","KAMILLA","kamilla-lab-grown","1530.00","18K Yellow Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18YG-S-050-LG","KAMILLA","kamilla-lab-grown","1720.00","18K Yellow Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18YG-S-075-LG","KAMILLA","kamilla-lab-grown","2090.00","18K Yellow Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18YG-S-100-LG","KAMILLA","kamilla-lab-grown","2850.00","18K Yellow Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18YG-S-150-LG","KAMILLA","kamilla-lab-grown","4230.00","18K Yellow Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18WG-P-030-LG","KAMILLA","kamilla-lab-grown","1590.00","18K White Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18WG-P-050-LG","KAMILLA","kamilla-lab-grown","1860.00","18K White Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18WG-P-075-LG","KAMILLA","kamilla-lab-grown","2340.00","18K White Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18WG-P-100-LG","KAMILLA","kamilla-lab-grown","3300.00","18K White Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18WG-P-150-LG","KAMILLA","kamilla-lab-grown","5110.00","18K White Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18WG-S-030-LG","KAMILLA","kamilla-lab-grown","1530.00","18K White Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18WG-S-050-LG","KAMILLA","kamilla-lab-grown","1720.00","18K White Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18WG-S-075-LG","KAMILLA","kamilla-lab-grown","2090.00","18K White Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18WG-S-100-LG","KAMILLA","kamilla-lab-grown","2850.00","18K White Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18WG-S-150-LG","KAMILLA","kamilla-lab-grown","4230.00","18K White Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-18RG-P-030-LG","KAMILLA","kamilla-lab-grown","1590.00","18K Rose Gold / Prestige - VS1/F / 0.30 ct"
"KAMILLA-18RG-P-050-LG","KAMILLA","kamilla-lab-grown","1860.00","18K Rose Gold / Prestige - VS1/F / 0.50 ct"
"KAMILLA-18RG-P-075-LG","KAMILLA","kamilla-lab-grown","2340.00","18K Rose Gold / Prestige - VS1/F / 0.75 ct"
"KAMILLA-18RG-P-100-LG","KAMILLA","kamilla-lab-grown","3300.00","18K Rose Gold / Prestige - VS1/F / 1.00 ct"
"KAMILLA-18RG-P-150-LG","KAMILLA","kamilla-lab-grown","5110.00","18K Rose Gold / Prestige - VS1/F / 1.50 ct"
"KAMILLA-18RG-S-030-LG","KAMILLA","kamilla-lab-grown","1530.00","18K Rose Gold / Signature - SI1/H / 0.30 ct"
"KAMILLA-18RG-S-050-LG","KAMILLA","kamilla-lab-grown","1720.00","18K Rose Gold / Signature - SI1/H / 0.50 ct"
"KAMILLA-18RG-S-075-LG","KAMILLA","kamilla-lab-grown","2090.00","18K Rose Gold / Signature - SI1/H / 0.75 ct"
"KAMILLA-18RG-S-100-LG","KAMILLA","kamilla-lab-grown","2850.00","18K Rose Gold / Signature - SI1/H / 1.00 ct"
"KAMILLA-18RG-S-150-LG","KAMILLA","kamilla-lab-grown","4230.00","18K Rose Gold / Signature - SI1/H / 1.50 ct"
"KAMILLA-PT-P-030-LG","KAMILLA","kamilla-lab-grown","1890.00","Platinum / Prestige - VS1/F / 0.30 ct"
"KAMILLA-PT-P-050-LG","KAMILLA","kamilla-lab-grown","2160.00","Platinum / Prestige - VS1/F / 0.50 ct"
"KAMILLA-PT-P-075-LG","KAMILLA","kamilla-lab-grown","2640.00","Platinum / Prestige - VS1/F / 0.75 ct"
"KAMILLA-PT-P-100-LG","KAMILLA","kamilla-lab-grown","3600.00","Platinum / Prestige - VS1/F / 1.00 ct"
"KAMILLA-PT-P-150-LG","KAMILLA","kamilla-lab-grown","5410.00","Platinum / Prestige - VS1/F / 1.50 ct"
"KAMILLA-PT-S-030-LG","KAMILLA","kamilla-lab-grown","1830.00","Platinum / Signature - SI1/H / 0.30 ct"
"KAMILLA-PT-S-050-LG","KAMILLA","kamilla-lab-grown","2020.00","Platinum / Signature - SI1/H / 0.50 ct"
"KAMILLA-PT-S-075-LG","KAMILLA","kamilla-lab-grown","2390.00","Platinum / Signature - SI1/H / 0.75 ct"
"KAMILLA-PT-S-100-LG","KAMILLA","kamilla-lab-grown","3150.00","Platinum / Signature - SI1/H / 1.00 ct"
"KAMILLA-PT-S-150-LG","KAMILLA","kamilla-lab-grown","4520.00","Platinum / Signature - SI1/H / 1.50 ct"
"KELLY-14YG-P-030-NAT","KELLY","kelly-natural","1780.00","14K Yellow Gold / Prestige - VS1/F / 0.30 ct"
"KELLY-14YG-P-050-NAT","KELLY","kelly-natural","2780.00","14K Yellow Gold / Prestige - VS1/F / 0.50 ct"
"KELLY-14YG-P-075-NAT","KELLY","kelly-natural","5030.00","14K Yellow Gold / Prestige - VS1/F / 0.75 ct"
"KELLY-14YG-P-100-NAT","KELLY","kelly-natural","9070.00","14K Yellow Gold / Prestige - VS1/F / 1.00 ct"
"KELLY-14YG-P-150-NAT","KELLY","kelly-natural","18530.00","14K Yellow Gold / Prestige - VS1/F / 1.50 ct"
"KELLY-14YG-S-030-NAT","KELLY","kelly-natural","1550.00","14K Yellow Gold / Signature - SI1/H / 0.30 ct"
"KELLY-14YG-S-050-NAT","KELLY","kelly-natural","2380.00","14K Yellow Gold / Signature - SI1/H / 0.50 ct"
"KELLY-14YG-S-075-NAT","KELLY","kelly-natural","4030.00","14K Yellow Gold / Signature - SI1/H / 0.75 ct"
"KELLY-14YG-S-100-NAT","KELLY","kelly-natural","6790.00","14K Yellow Gold / Signature - SI1/H / 1.00 ct"
"KELLY-14YG-S-150-NAT","KELLY","kelly-natural","15730.00","14K Yellow Gold / Signature - SI1/H / 1.50 ct"
"KELLY-14WG-P-030-NAT","KELLY","kelly-natural","1780.00","14K White Gold / Prestige - VS1/F / 0.30 ct"
"KELLY-14WG-P-050-NAT","KELLY","kelly-natural","2780.00","14K White Gold / Prestige - VS1/F / 0.50 ct"
"KELLY-14WG-P-075-NAT","KELLY","kelly-natural","5030.00","14K White Gold / Prestige - VS1/F / 0.75 ct"
"KELLY-14WG-P-100-NAT","KELLY","kelly-natural","9070.00","14K White Gold / Prestige - VS1/F / 1.00 ct"
"KELLY-14WG-P-150-NAT","KELLY","kelly-natural","18530.00","14K White Gold / Prestige - VS1/F / 1.50 ct"
"KELLY-14WG-S-030-NAT","KELLY","kelly-natural","1550.00","14K White Gold / Signature - SI1/H / 0.30 ct"
"KELLY-14WG-S-050-NAT","KELLY","kelly-natural","2380.00","14K White Gold / Signature - SI1/H / 0.50 ct"
"KELLY-14WG-S-075-NAT","KELLY","kelly-natural","4030.00","14K White Gold / Signature - SI1/H / 0.75 ct"
"KELLY-14WG-S-100-NAT","KELLY","kelly-natural","6790.00","14K White Gold / Signature - SI1/H / 1.00 ct"
"KELLY-14WG-S-150-NAT","KELLY","kelly-natural","15730.00","14K White Gold / Signature - SI1/H / 1.50 ct"
"KELLY-14RG-P-030-NAT","KELLY","kelly-natural","1780.00","14K Rose Gold / Prestige - VS1/F / 0.30 ct"
"KELLY-14RG-P-050-NAT","KELLY","kelly-natural","2780.00","14K Rose Gold / Prestige - VS1/F / 0.50 ct"
"KELLY-14RG-P-075-NAT","KELLY","kelly-natural","5030.00","14K Rose Gold / Prestige - VS1/F / 0.75 ct"
